agent_class,regime,e,i,s,v,risk,stored_coherence
Lumen,CONVERGENCE,0.773350098020926,0.7485345092120362,0.1570416196626175,0.040218443767356254,0.2883935038858979,0.48241439445338247
Lumen,CONVERGENCE,0.7691114957934373,0.8027094801734563,0.1693855808367562,-0.044279319944702404,0.0,0.48161712053601846
Lumen,CONVERGENCE,0.7743351407425,0.7859060176390995,0.1554705041766599,-0.04500968537854825,0.0,0.48083310849045696
Lumen,CONVERGENCE,0.7619760614218832,0.7234609725925036,0.15710672080030247,0.05093267127008638,0.0,0.48365345960373707
Lumen,EXPLORATION,0.7484391232035033,0.8006315632048803,0.1602917414719751,-0.054374585559651516,0.0,0.4799768288626883
Lumen,CONVERGENCE,0.6997970242843927,0.7857806404898376,0.17305650559016927,-0.0734785674664207,0.0,0.4791787152658899
Lumen,CONVERGENCE,0.7401644154199112,0.8701339799182085,0.20796734659590008,-0.12555044155793288,0.0,0.47771279759495666
Lumen,CONVERGENCE,0.746950542936917,0.8017997422570117,0.26536062834272306,-0.04671239555560381,0.0,0.4808639073697042
Lumen,CONVERGENCE,0.7381190642997223,0.7333128377930479,0.22163993110007538,-0.04385011294659682,0.27582036359761397,0.4808820823343623
Lumen,CONVERGENCE,0.7460833498622601,0.8394927903609244,0.2300910025770435,-0.07914560477833799,0.0,0.47865199622761834
Lumen,CONVERGENCE,0.7385972515574151,0.7878197576429403,0.34485626455323487,-0.04429692825367314,0.0,0.4831759157661495
Lumen,CONVERGENCE,0.7488793656829139,0.7979032334344202,0.12945024727698623,-0.044770646526574503,0.4176453009921378,0.48027732581994725
Lumen,EXPLORATION,0.7482933076086251,0.7869877764665489,0.17346445241195305,-0.044365098593869175,0.0,0.4816140593581566
Lumen,CONVERGENCE,0.7438222197486788,0.7955988514072617,0.1643234572256224,-0.044979473126913944,0.0,0.480263629172804
Lumen,CONVERGENCE,0.7385594165160562,0.8244907670732947,0.17072609488024829,-0.0908245678821951,0.0,0.4779262410121958
Lumen,CONVERGENCE,0.7406475999233104,0.8628028297983622,0.1608743690912125,-0.12548493671338226,0.0145650289954581,0.4700577197537943
Lumen,CONVERGENCE,0.7836388502773266,0.7767113644264885,0.15633748824712945,0.04051322997075769,0.0,0.4830431234675009
Lumen,DIVERGENCE,0.7450292535597743,0.7773282984842144,0.1686745580491124,-0.04795482794055142,0.0,0.48042336974754934
Lumen,CONVERGENCE,0.7459768198515508,0.8010929011986268,0.14797168423549625,-0.05644410727046087,0.1498,0.4802785441280097
Lumen,CONVERGENCE,0.7457158066571122,0.7835700290222946,0.1600988370019076,-0.04301909721106014,0.2763730636739099,0.4793325796843602
Lumen,DIVERGENCE,0.7464335390489737,0.8376847159422985,0.15768924351644492,-0.09100673661153821,0.4131424374219651,0.46831186795772306
Lumen,CONVERGENCE,0.7450586271211226,0.8248497255174398,0.1651293617592099,-0.12337834562813925,0.0,0.47954370886889347
Lumen,CONVERGENCE,0.7397219827629662,0.8469478569638197,0.2675726656326701,-0.12457810821755173,0.0,0.4797259812143449
Lumen,CONVERGENCE,0.7474810264784112,0.8612698506456262,0.1551138724292827,-0.06907294233227897,0.0,0.4798634193450248
Lumen,EXPLORATION,0.7912286203907729,0.7983554147164422,0.1559496280596736,-0.03831752244578192,0.0,0.4938790162155213
Lumen,CONVERGENCE,0.759880592328556,0.8149811050574832,0.1517255867489218,-0.06284732600369973,0.0,0.47991599001797897
Lumen,CONVERGENCE,0.7474374336580248,0.8619146029298577,0.2539761114343672,-0.07621552364131905,0.0,0.48030415689102884
Lumen,CONVERGENCE,0.7405611907527244,0.8381064714228228,0.16332306852994055,-0.07616361509583285,0.0,0.48038763695081615
Lumen,CONVERGENCE,0.7442868239125654,0.7989490559738045,0.19955858776985397,-0.07040466553767095,0.0,0.4794895236677637
Lumen,CONVERGENCE,0.7930894091237928,0.7189447642755941,0.1548938046013953,0.07140876831635125,0.0,0.4955494
Lumen,CONVERGENCE,0.7878279250055764,0.7816453021998345,0.15644029834799608,-0.04271262894250052,0.0,0.48161097924472457
Lumen,CONVERGENCE,0.7472071447239352,0.7354156290532455,0.16081755640592565,0.04531877995552399,0.15,0.4916230018950959
Lumen,CONVERGENCE,0.7459156682515744,0.8593986781731925,0.16229372658022198,-0.12074887495822229,0.0,0.4778908401856371
Lumen,EXPLORATION,0.7729582443574282,0.7735652681763108,0.13983790652624883,-0.025907146806734643,0.0,0.4811999837915024
Lumen,CONVERGENCE,0.7379610569711389,0.8176706205559375,0.22785023814739633,-0.0755964874038019,0.0,0.47801575901686455
Lumen,CONVERGENCE,0.7472818098349081,0.8113114174165237,0.12942045087244314,-0.04563780086802541,0.0,0.4815980903980522
Lumen,CONVERGENCE,0.7407268733675338,0.7836741117113467,0.2683752759361756,-0.04977750327387463,0.28220464822784774,0.4792917655478561
Lumen,CONVERGENCE,0.7521290657521287,0.8348232359873549,0.1682548640968508,-0.08862328516823992,0.0,0.48067395820680925
Lumen,CONVERGENCE,0.7452384653044076,0.8051701283770136,0.2282348844268094,-0.07201219009256209,0.0,0.4816103526195541
Lumen,CONVERGENCE,0.7420266242377783,0.7997499042336736,0.15042469024827554,-0.07608669754046443,0.4467577277261665,0.4697065731404493
Lumen,CONVERGENCE,0.7468215409382606,0.7988802843426944,0.1677902541324668,-0.05009743618542422,0.0,0.48155686
Lumen,CONVERGENCE,0.7452814168820919,0.7988108064513929,0.164279754870481,-0.044431964928602845,0.2707606808929166,0.4789759661217565
Lumen,CONVERGENCE,0.7842233432535225,0.8380839684164607,0.1716822969603788,-0.04440756244174651,0.0,0.4938899691998028
Lumen,CONVERGENCE,0.7443782007395731,0.7990746908130565,0.16598544478812932,-0.0762209136490927,0.0,0.48162241734853106
Lumen,CONVERGENCE,0.739106901320602,0.7224705789412075,0.16939438731274997,-0.032422878904390814,0.0,0.48166042745875326
Lumen,EXPLORATION,0.7430817730002951,0.8003998328498036,0.15604177765502805,-0.06813286262481151,0.0,0.4797721999175548
Lumen,CONVERGENCE,0.7475381404973214,0.8022901656038834,0.15199088650171677,-0.07606493663080578,0.2788859976159411,0.47913733664800995
Lumen,CONVERGENCE,0.7409584348687952,0.8129497673453784,0.15956759221317848,-0.08877429058623534,0.15,0.4780118837877448
Lumen,DIVERGENCE,0.7421055526811744,0.871865859734616,0.16029637195968058,-0.41809868957680246,0.0,0.46954590508763894
Lumen,CONVERGENCE,0.7487434573683702,0.8712719961226533,0.1561872686778415,-0.12234240707201217,0.0,0.4797203258123987
Lumen,CONVERGENCE,0.7453790954927773,0.7904953775229944,0.20684808608198052,-0.05421371148610817,0.0,0.4814562225427941
Lumen,CONVERGENCE,0.708872881739248,0.8153836759813653,0.17710810502424018,-0.11642510875371688,0.0,0.46966377278957666
Lumen,CONVERGENCE,0.7751703632513485,0.817678124362265,0.1630635622364872,-0.041970461827378194,0.0,0.4815939677856283
Lumen,CONVERGENCE,0.737793807792921,0.7970482505733041,0.19038135946699627,-0.06097321551292283,0.0,0.477897304264012
Lumen,EXPLORATION,0.7923509070180427,0.8251252166433921,0.15962837722447684,-0.03982487637763533,0.0,0.48293929644676403
Lumen,CONVERGENCE,0.7477094154283611,0.8617487283621669,0.15097986373458366,-0.12381453625458143,0.0,0.47804161657359295
Lumen,CONVERGENCE,0.7490461604264852,0.8221330297624149,0.26596149405821656,-0.0752889876736022,0.0,0.48029825
Lumen,DIVERGENCE,0.7423831692575732,0.8348288829377165,0.17392201760443848,-0.09623140824849376,0.0,0.48017720530847247
Lumen,CONVERGENCE,0.7453354176071207,0.8224162324977821,0.17498344472731395,-0.07547783799781972,0.0,0.48097397147080906
Lumen,CONVERGENCE,0.7457377309289317,0.8266291256292034,0.16175355955101,-0.07555815884466642,0.0,0.4815733970857968
Lumen,CONVERGENCE,0.7424707154700645,0.8191492147984528,0.1662348824664354,-0.07621220221999936,0.0,0.47990682931303696
Lumen,CONVERGENCE,0.7270648393212066,0.7962861696611852,0.18295171960703935,-0.10297375446788268,0.1,0.47781814667761646
Lumen,EXPLORATION,0.791457750283928,0.7474252342338884,0.138611464886507,0.06350077258910786,0.2685928919063198,0.4830787756477152
Lumen,CONVERGENCE,0.7420924237393736,0.8204775680723098,0.1674202191911135,-0.06825645700517531,0.0,0.47985019577592786
Lumen,CONVERGENCE,0.7459008277797811,0.8608685435358138,0.16879401906456154,-0.12072512069258122,0.0,0.4801205487225479
Lumen,CONVERGENCE,0.7371031372808869,0.8435359783706401,0.18229180263738903,-0.12353090332802727,0.0,0.47925188834249277
Lumen,CONVERGENCE,0.742169956709943,0.8712257807507112,0.15034487114595532,-0.12597121437012118,0.15,0.4694108904677539
Lumen,CONVERGENCE,0.7897215167277694,0.7910821494379764,0.15312226021266717,-0.03989686062271888,0.0,0.4830521128701726
Lumen,CONVERGENCE,0.7103359381072548,0.7999378749471834,0.18462293818143116,-0.07859108998965299,0.0,0.4778521046733496
Lumen,CONVERGENCE,0.7115203496817727,0.8139813792224718,0.16167864998739578,-0.08941559487434668,0.2889624765293855,0.4777416549890365
Lumen,CONVERGENCE,0.7371102469393542,0.73305558100019,0.304552594286973,-0.043892872877704193,0.1499,0.48085419789765466
Lumen,CONVERGENCE,0.7430849672301716,0.8668199851631323,0.1578532077122628,-0.12382331107532588,0.0,0.47800690834575754
Lumen,CONVERGENCE,0.745336980994465,0.7997178956937943,0.1643343779227379,-0.07179169043682962,0.15,0.47992303229152106
Lumen,EXPLORATION,0.7503673107970431,0.80067490514224,0.18479522025151315,-0.04429148680442241,0.0,0.49186566502854184
Lumen,CONVERGENCE,0.7473000399865941,0.8175804384251507,0.15706698770260846,-0.06270066810607475,0.0,0.4789291577678794
Lumen,CONVERGENCE,0.7484973806850828,0.7897511174483898,0.1678185000723159,-0.036054056858227775,0.1497,0.47965953492915686
Lumen,EXPLORATION,0.7393619250585929,0.75058071107053,0.17658085824095485,-0.04431474006149527,0.0,0.4811036729293095
Lumen,CONVERGENCE,0.7455626336911881,0.7986551109406583,0.16731615723554857,-0.07516844059115459,0.1499,0.4796423763569855
Lumen,CONVERGENCE,0.7450921982902705,0.840182842936212,0.18806173577031132,-0.09111607221648707,0.0,0.47802760308811054
Lumen,CONVERGENCE,0.7455161877736796,0.8740207267705417,0.1377984344910068,-0.12552850051317574,0.0,0.47810206508697545
Lumen,CONVERGENCE,0.7480030756662813,0.733431116596886,0.1563167215730941,0.05696250745315926,0.0,0.48300831203511513
Lumen,CONVERGENCE,0.7426917851480163,0.7976732447505022,0.16759650862050124,-0.05147213423172799,0.1498,0.48048178905477223
Lumen,CONVERGENCE,0.7472733101003416,0.7975821152094404,0.15689379664225447,-0.04973127341217395,0.0,0.4815828819718606
Lumen,CONVERGENCE,0.73883605865394,0.8670148947711265,0.19885853549260046,-0.12539056177742064,0.0,0.4778140150988391
Lumen,CONVERGENCE,0.7657337001355373,0.8257934871215521,0.17617590779957942,-0.07537056376402423,0.0,0.48083082620439216
Lumen,DIVERGENCE,0.7617904016101676,0.7913500840221941,0.15982909642943005,-0.0443244833976466,0.0,0.4818757169621487
Lumen,CONVERGENCE,0.7901120140351389,0.7895952766769948,0.15175027898292992,0.05615493343923055,0.0,0.4946190328979178
Lumen,CONVERGENCE,0.7472808444337451,0.801342895241101,0.16708957342112063,-0.05002486347476999,0.0,0.48027167652254504
Lumen,CONVERGENCE,0.7900191176501433,0.7350774794290851,0.1521844134056355,0.06115845872960764,0.0,0.4824411223475002
Lumen,CONVERGENCE,0.74099281236094,0.851490716616993,0.16310835249579086,-0.12210894109414047,0.0,0.4781860983470157
Lumen,DIVERGENCE,0.7924443777136668,0.8168784771785838,0.1351477176746383,-0.04428581332160629,0.25047537975743867,0.47967745393972017
Lumen,CONVERGENCE,0.7508708760389631,0.8392042447698391,0.16324617496476168,-0.05820054047369878,0.0,0.47992557
Lumen,CONVERGENCE,0.7442411326989775,0.8256254814235414,0.16937577964807274,-0.09790849109547724,0.0,0.4805784980510126
Lumen,CONVERGENCE,0.7469790621331115,0.7886038283342226,0.25391422007253295,-0.05413394326385969,0.0,0.48090312429178594
Lumen,CONVERGENCE,0.7491017960112801,0.7233415203033927,0.16901225576782497,0.07619554940754261,0.0,0.49642576043823294
Lumen,CONVERGENCE,0.7465748817439508,0.8469082285324365,0.19378412232010694,-0.12274414526470305,0.0,0.48074124262280143
Lumen,CONVERGENCE,0.7541279673640483,0.8256678127043764,0.1486797435704622,-0.05590035894529952,0.1499,0.48142025
Lumen,CONVERGENCE,0.7331633946030045,0.8674358911845131,0.1690476608432146,-0.12433040565599851,0.3742728651467653,0.47132166982957724
Lumen,CONVERGENCE,0.7405714898000711,0.8199397179036295,0.23752940219402557,-0.09790874379548051,0.0,0.47841704905161836
Lumen,DIVERGENCE,0.7495482502566179,0.7878486220273853,0.17304503827745718,-0.0495037804752324,0.2001610945302341,0.4806408272681904
Lumen,CONVERGENCE,0.7004668813461019,0.8217001368696065,0.26947600224660173,-0.0950479165322528,0.0,0.47844122895948094
Lumen,CONVERGENCE,0.7440883587240509,0.8606393398453028,0.16149119599752512,-0.12447818424516234,0.0,0.47066274919617884
Lumen,EXPLORATION,0.7434583411731666,0.8683281326358995,0.17067203699576725,-0.09822019139787914,0.0,0.4779756030462043
Lumen,CONVERGENCE,0.7458401528857793,0.7992655346794149,0.17440964252809987,-0.047426112932006215,0.0,0.494169361225945
Lumen,CONVERGENCE,0.7452068488034035,0.7986282064005344,0.20901136145105476,-0.05703527093514709,0.0,0.4823805338439104
Lumen,CONVERGENCE,0.7899254541891676,0.7946939409124593,0.07715965076116388,-0.03819157630117121,0.0,0.48367171190022623
Lumen,CONVERGENCE,0.7841689206056129,0.7912837142685328,0.15575983134962473,-0.04497891430521151,0.1498,0.4814609829856552
Lumen,EXPLORATION,0.742481925700495,0.841623069333184,0.2674273951825493,-0.07860951768872344,0.0,0.4799385071454733
Lumen,CONVERGENCE,0.7437657969695904,0.7237284381265366,0.17633852403987016,0.04050967274872597,0.0,0.48158297291541585
Lumen,CONVERGENCE,0.7453953279285894,0.8707677020856489,0.16440705023481467,-0.12523897367913847,0.0,0.4797450748435256
Lumen,CONVERGENCE,0.7712698072579431,0.7343710245063834,0.16788857503884055,0.04402623480544937,0.0,0.49556443604960687
Lumen,CONVERGENCE,0.7441268915792536,0.8176900446575299,0.17431968210074386,-0.09059936247966624,0.0,0.47985317811236644
Lumen,CONVERGENCE,0.7441219355730679,0.7816545962169941,0.19746167385426125,-0.05413696371614746,0.0,0.4799637034740396
Lumen,CONVERGENCE,0.7457493481080733,0.7873660806841292,0.15835623254077846,-0.04115699831573809,0.3262936921927716,0.4809198842012894
Lumen,DIVERGENCE,0.7454116038909034,0.7895200536575511,0.16099428604915306,-0.04174213765272791,0.0,0.4828148939655636
Lumen,CONVERGENCE,0.7727862287184744,0.798681931201623,0.1776509103477635,-0.04115399755995592,0.0,0.4830722384074538
Lumen,CONVERGENCE,0.7373499053345347,0.8129285303764519,0.21605110609821832,-0.09183801690653925,0.0,0.46843454917624117
Lumen,CONVERGENCE,0.7473177232003094,0.8606531106214141,0.16814802226309947,-0.068170690254496,0.0,0.48159813744624247
Lumen,DIVERGENCE,0.7387839877724176,0.8257013411744929,0.174891152916327,-0.12431369562244651,0.0,0.47784556803359124
Lumen,CONVERGENCE,0.7877832510214134,0.7392702183235352,0.15674288555730911,0.05991223570813163,0.0,0.4815024306909703
Lumen,CONVERGENCE,0.7384865102838831,0.867625977423477,0.16825435327742094,-0.1254391321671817,0.0,0.4781373719852829
Lumen,DIVERGENCE,0.7766957566456911,0.7951293299597342,0.1519336688341462,0.05602890074961284,0.0,0.493869845185341
Lumen,CONVERGENCE,0.73832202125773,0.7724310793414044,0.1697346591036094,-0.04543912301479702,0.6245926322143406,0.48027071368181623
Lumen,DIVERGENCE,0.7442049597534978,0.8416128472722694,0.17637689885610897,-0.12327689848056536,0.0,0.4788927237641132
Lumen,CONVERGENCE,0.7734225216004897,0.8377359213520315,0.1658350920549479,-0.07636877186964049,0.0,0.4802427395929212
Lumen,CONVERGENCE,0.7472894891808137,0.8196275461913648,0.1517838072351256,-0.05056004434163943,0.0,0.4810754173917057
Lumen,CONVERGENCE,0.7762758267804376,0.7884352621739912,0.2525343878575917,-0.034317516989261936,0.0,0.48303357827090476
Lumen,CONVERGENCE,0.7457132652310787,0.8381330902918114,0.16607569258717886,-0.09245796448545769,0.004967525635923851,0.47966854986364055
Lumen,CONVERGENCE,0.7482210717726574,0.8668938814249871,0.13252972262557014,-0.08994496090743992,0.0,0.47780735292007925
Lumen,CONVERGENCE,0.7412890451453891,0.7829146843651357,0.17563926062606183,-0.06361388035425256,0.1497,0.48124814539534544
Lumen,DIVERGENCE,0.7384767802570621,0.8125984219798732,0.16958349322099403,-0.07858957307534792,0.0,0.4799768106343599
Lumen,CONVERGENCE,0.7455538789638629,0.8256449341452815,0.16139540623851825,-0.054143205151480155,0.0,0.4808695957954421
Lumen,EXPLORATION,0.7445063707577881,0.8375355248761152,0.16871713185904283,-0.0787682681080909,0.0,0.48057746521326605
Lumen,CONVERGENCE,0.743243404322843,0.7999979356088348,0.262899243682661,-0.050229571451058115,0.0,0.4815788470081343
Lumen,CONVERGENCE,0.7440473839515254,0.8334936614234759,0.1968846696094587,-0.07371901946160768,0.1497,0.47935485000801503
Lumen,CONVERGENCE,0.7926234076779254,0.8271292802676264,0.1484201493665414,-0.04557823592662989,0.0,0.48180801379014976
Lumen,CONVERGENCE,0.7374003033250328,0.7920809067943876,0.3576749834768153,-0.07599866681963494,0.0,0.4808447627221914
Lumen,CONVERGENCE,0.7435618602387231,0.8031682521137427,0.16017263,-0.0662857784458058,0.0,0.48030518539991
Lumen,CONVERGENCE,0.74647314399932,0.7918117563173689,0.15995093928317716,-0.044909100761940025,0.0,0.48086205
Lumen,EXPLORATION,0.7482583714474749,0.7495820884447268,0.1604199016760206,-0.03672241390120876,0.0,0.481389964252263
Lumen,CONVERGENCE,0.7817547391517233,0.820657736110874,0.13555019575726193,-0.0444013046994844,0.0,0.4814042328852536
Lumen,CONVERGENCE,0.7443479566557225,0.7968858326899919,0.18602449188405346,-0.054307025105272994,0.0,0.48096799697405884
Lumen,CONVERGENCE,0.7752000335184599,0.772790790423777,0.1511086050748486,-0.048312201083948236,0.42597662754699545,0.4781257102223445
Lumen,CONVERGENCE,0.7914204692468009,0.8188595580002048,0.13590152852540685,-0.03661854285583008,0.0,0.4951634884428502
Lumen,CONVERGENCE,0.7734230368114342,0.8188800120616693,0.15312973811699546,-0.04197165581897829,0.0,0.4830594849430064
Lumen,CONVERGENCE,0.7458886309336674,0.7984573364917207,0.19973351893048952,-0.04429611479701924,0.0,0.4814037378278585
Lumen,EXPLORATION,0.7452432956176359,0.8354220492994906,0.15511694920010352,-0.09063276857022705,0.14945398146956365,0.4779197338877408
Lumen,EXPLORATION,0.7979362512993083,0.7334948591721684,0.13010259407861963,0.07202706244690457,0.22085582985356955,0.4955085279800389
Lumen,CONVERGENCE,0.7118679753422203,0.7788287545748868,0.3476432950361438,-0.07191429172228204,0.25893057495102967,0.47992437973056845
Lumen,CONVERGENCE,0.7923449329066938,0.7935226218460011,0.16385826661368091,0.054927124856101794,0.1498,0.4956216206054531
Lumen,CONVERGENCE,0.7092492493116727,0.7862371636870477,0.17546133728653474,-0.07856986723462185,0.0,0.4803129412798472
Lumen,CONVERGENCE,0.7490632323656503,0.8460940085174503,0.16309587033632073,-0.07491556195827989,0.0,0.4801382355077004
Lumen,CONVERGENCE,0.7479135828209729,0.797395312996401,0.16060653457589877,-0.05003054773945314,0.0,0.48152581380922044
Lumen,nominal,0.7484942202176214,0.7350512584556058,0.16401199854253815,0.045374212776456695,0.0,0.49163697045059096
Lumen,CONVERGENCE,0.7448822540675183,0.7987473766767925,0.1911988301980915,-0.054405783187400636,0.0,0.4799461580854547
Lumen,EXPLORATION,0.747079409546405,0.7989492122882633,0.2369380667225064,-0.04996356263188613,0.0,0.48305653612439214
Lumen,EXPLORATION,0.7447197006438206,0.8707783408511649,0.23287651988479452,-0.0885380220073528,0.0,0.4808359328692878
Lumen,CONVERGENCE,0.7799013099483223,0.7767610834258835,0.16926672542993346,-0.023610092679155117,0.11544839134682985,0.48157613089482754
Lumen,CONVERGENCE,0.7125649446584568,0.7906738030700511,0.2061702443040343,-0.07499842374882121,0.1484,0.4796850244047776
Lumen,CONVERGENCE,0.3461461608615324,0.8658232722996007,0.22390117494533146,-0.3128858272220852,0.29565769806344955,0.44283557929351636
Lumen,CONVERGENCE,0.7929501515385308,0.8396649649119289,0.12982310311856676,-0.03616627648203821,0.0,0.4817080156356446
Lumen,CONVERGENCE,0.7411408921139641,0.7874561521538831,0.15559737544566996,-0.05413015454931225,0.0,0.4786722819235607
Lumen,CONVERGENCE,0.7398525508567757,0.8678454170683478,0.165120869759149,-0.12614495911424917,0.2746703190669339,0.4697589280238065
Lumen,CONVERGENCE,0.7473284951370116,0.7491153712305468,0.2465138040086936,-0.03989776779066731,0.0,0.4948951342186932
Lumen,CONVERGENCE,0.7448482091973888,0.8383851692825981,0.15379968943106312,-0.12442668655399966,0.15,0.470054592189025
Lumen,CONVERGENCE,0.7454977915731203,0.807746868104392,0.15638638878716324,-0.05974647549241221,0.2833625714418752,0.47797565255460817
Lumen,CONVERGENCE,0.7433150198324615,0.792076416670634,0.24813651371135698,-0.05422045840202765,0.0,0.4796785271680058
Lumen,CONVERGENCE,0.7368280735960835,0.8612982940338497,0.15885131279245515,-0.11168266369618199,0.2,0.47847531080443717
Lumen,CONVERGENCE,0.7483977568987988,0.7724385961680202,0.23872284118891737,-0.040384343527568874,0.0,0.4817259478200648
Lumen,CONVERGENCE,0.7466428920667196,0.8007521262321677,0.15661139036434527,-0.05004180190710133,0.0,0.4816960412163622
Lumen,nominal,0.7448961459687738,0.8003932319716509,0.15089692870128726,-0.04991932096540425,0.1499,0.4796836731122888
Lumen,CONVERGENCE,0.7457092899828978,0.7978230641430157,0.1796564959950683,-0.04946660911655025,0.1499,0.47969228268205394
Lumen,CONVERGENCE,0.7451241422929762,0.8533385227085553,0.21275571168377222,-0.0908658582047395,0.0,0.480278097619225
Lumen,EXPLORATION,0.7455277672716649,0.7921305913935628,0.16492787896075076,-0.05001879092859269,0.15,0.4814539149679949
Lumen,CONVERGENCE,0.7471751274700313,0.7345055189403922,0.16913366541230482,0.05583017491851561,0.0,0.4949922135590872
Lumen,CONVERGENCE,0.7427506446874725,0.7905549208989492,0.20286628022763772,-0.05424940028842302,0.15,0.4816669355618958
Lumen,CONVERGENCE,0.7424270389813095,0.7178701651463781,0.22246138502616475,0.05582585454035883,0.0,0.4816681488585788
Lumen,CONVERGENCE,0.7409079527555086,0.8672035613078714,0.26438962111978315,-0.12576254117600646,0.0,0.47937842322023744
Lumen,CONVERGENCE,0.7450691142744567,0.7992680029883898,0.16130512809789593,-0.04299051578384384,0.0,0.4815124223968637
Lumen,CONVERGENCE,0.7439336036051232,0.8527367675411414,0.15408195537121794,-0.12025415331919126,0.1493,0.4776298860389663
Lumen,CONVERGENCE,0.7453887535281603,0.8632023033688182,0.27690686061493397,-0.09109140727418567,0.0,0.48238681027947383
Lumen,CONVERGENCE,0.7447831659967377,0.7987670389526066,0.16934490413047273,-0.05446100744647126,0.2875190222249904,0.4791908340070483
Lumen,CONVERGENCE,0.7384017096235846,0.8221481424572828,0.22926445664611297,-0.07646253275583591,0.27410434533205047,0.47786121897782363
Lumen,EXPLORATION,0.341812343152795,0.8567166217879095,0.24786284658461052,-0.42764518936047,0.0,0.4569746829467476
Lumen,CONVERGENCE,0.7372662484867044,0.7475580115387439,0.20247795331986568,-0.05115654941731836,0.27163283729601506,0.4791778376709399
Lumen,CONVERGENCE,0.7906386147623417,0.7852851418302056,0.08044706422283812,0.052803913833312593,0.2944113187876841,0.48157400944654916
Lumen,CONVERGENCE,0.7401203487386265,0.8633214891881585,0.23622677545177972,-0.12550046394357375,0.0,0.47847941619455353
Lumen,CONVERGENCE,0.7449441404177524,0.7903478320560671,0.1706283330748303,-0.05415200378121742,0.0,0.4812732483648931
Lumen,CONVERGENCE,0.7455788825665672,0.8256854676686672,0.17627354945643053,-0.07611579468135803,0.0,0.4779798826291155
Lumen,CONVERGENCE,0.7431337750408563,0.7857030405508058,0.15295619725345413,-0.05017394043251417,0.4285647629597635,0.4796637493639078
Lumen,CONVERGENCE,0.7440689132745668,0.8156362992585429,0.1634367405719927,-0.054605989491893096,0.15,0.47968069967192484
Lumen,CONVERGENCE,0.7482336969519598,0.8008487135596869,0.16913642335089873,-0.04885042091993389,0.0,0.494138050968621
Lumen,EXPLORATION,0.7492621485823239,0.7971557576666892,0.15093786070470724,-0.03817617269639892,0.27628927417467797,0.48166224106005673
Lumen,CONVERGENCE,0.7419431655154517,0.8242178659307744,0.16451859120458523,-0.09085627124000399,0.0,0.48301598801242246
Lumen,CONVERGENCE,0.7614538480700416,0.7460185420811494,0.13254024001627962,-0.04149129319649631,0.1495,0.48156455262194
Lumen,CONVERGENCE,0.7445448950197936,0.7993339321208934,0.16046624746677526,-0.09045857759078801,0.27608033654402414,0.4779831025698807
Lumen,nominal,0.7599080822820927,0.7223095087634146,0.17752306466980589,0.06354468461655377,0.0,0.48273814908535223
Lumen,EXPLORATION,0.7911392113262713,0.8218305840697603,0.1720785240774184,-0.04301604497933479,0.0,0.4826281156130295
Lumen,nominal,0.7461234008773664,0.7946468719237602,0.1563257298393146,-0.04290521093628897,0.0,0.4826604379937011
Lumen,CONVERGENCE,0.7454941072292555,0.8201963995687761,0.17741344267330522,-0.0763114407330608,0.0,0.4815533430968867
Lumen,CONVERGENCE,0.7457911349808277,0.7980979653631386,0.11399745205994535,-0.056331455572282085,0.41108978727875944,0.47794089767043235
Lumen,EXPLORATION,0.7445118101104313,0.8392558201977915,0.1829746356961128,-0.07976433934088743,0.3765230393535357,0.4793508678373337
Lumen,CONVERGENCE,0.7440279339672936,0.8711801399591192,0.15521265887534214,-0.12432452687888457,0.0,0.47783973275474184
Lumen,CONVERGENCE,0.7927111331135295,0.797690582248843,0.1666706602450216,-0.04938669103545598,0.1495,0.4810753802916843
Lumen,CONVERGENCE,0.7453700911450678,0.8712994722940353,0.13041734169839136,-0.12546387011427768,0.1,0.477851321545284
Lumen,DIVERGENCE,0.792320492920115,0.7878382000457614,0.15714468024779463,0.0580540845443603,0.0,0.48153565142131843
Lumen,CONVERGENCE,0.7482915777257415,0.797415247901533,0.16352987186406276,-0.04165221258592056,0.0,0.4830961480426503
Lumen,CONVERGENCE,0.7391372692230087,0.7223095612324061,0.2506147053433721,-0.01109374924768156,0.15,0.49337959887388094
Lumen,CONVERGENCE,0.7397912439543084,0.798458654217455,0.16367587472181416,-0.09078820164563975,0.4115840806078618,0.4776427080616038
Lumen,CONVERGENCE,0.7708252814799402,0.8610069435935763,0.165790565091598,-0.0551048807813771,0.0,0.48204384296039293
Lumen,CONVERGENCE,0.7480276859624814,0.8020679653649408,0.16059783105547407,-0.047415153754134735,0.15,0.4802401923843571
Lumen,CONVERGENCE,0.7463862189589325,0.8259962515983302,0.1564394626622949,-0.07521066506974448,0.0,0.47991516588859967
Lumen,CONVERGENCE,0.7450839131795173,0.7869445288015781,0.18440765082503768,-0.037186039845405035,0.1498,0.48170220085569326
Lumen,CONVERGENCE,0.736052693999554,0.7869111759334819,0.17120095831749604,-0.05414603766815311,0.0,0.4804031287799952
Lumen,CONVERGENCE,0.7456460278070406,0.826371932301041,0.2355651780614866,-0.054646123386799736,0.2741186519053806,0.479875306321027
Lumen,CONVERGENCE,0.7120340561561951,0.8234422669281674,0.2057642714551826,-0.09816058748095954,0.0,0.46982709534568207
Lumen,EXPLORATION,0.7431081484934691,0.8220333622215703,0.17366189150104303,-0.08876328519537804,0.0,0.4797986249689635
